date,open,high,low,close,change_pct
2021-08-09,181.39,183.07,181.39,183.07,1.02
2021-08-10,182.34,183.69,182.34,183.69,0.34
2021-08-11,183.33,183.33,181.89,181.89,-0.98
2021-08-12,181.89,181.89,178.02,178.02,-2.13
2021-08-13,178.42,178.42,177.42,177.42,-0.34
2021-08-16,177.37,178.34,177.37,178.34,0.52
2021-08-17,178.36,180.91,178.36,180.91,1.44
2021-08-18,180.88,184.05,180.88,184.05,1.74
2021-08-19,185.27,188.2,185.27,188.2,2.25
2021-08-20,188.15,188.15,188.03,188.03,-0.09
2021-08-23,187.19,187.19,186.29,186.29,-0.93
2021-08-24,186.18,186.18,182.76,182.76,-1.89
2021-08-25,182.32,182.32,179.95,179.95,-1.54
2021-08-26,179.39,179.74,179.39,179.74,-0.12
2021-08-27,179.35,179.35,175.64,175.64,-2.28
2021-08-30,179.35,179.35,172.98,172.98,-1.51
2021-08-31,172.46,174.68,172.46,174.68,0.98
2021-09-01,175.44,175.44,175.31,175.31,0.36
2021-09-02,175.44,175.44,173.9,173.9,-0.8
2021-09-03,173.96,173.96,173.6,173.6,-0.17
2021-09-06,173.48,173.6,173.48,173.6,0.0
2021-09-07,173.48,174.87,173.48,174.87,0.73
2021-09-08,175.0,178.45,175.0,178.45,2.05
2021-09-09,179.36,180.46,179.36,180.46,1.13
2021-09-10,178.37,178.37,176.39,176.39,-2.26
2021-09-13,176.46,177.01,176.46,177.01,0.35
2021-09-14,177.4,177.47,177.4,177.47,0.26
2021-09-15,179.35,179.35,176.88,176.88,-0.33
2021-09-16,176.45,177.52,176.45,177.52,0.36
2021-09-17,177.47,178.41,177.47,178.41,0.5
2021-09-20,178.43,196.7,178.43,196.7,10.25
2021-09-21,195.61,195.61,194.64,194.64,-1.05
2021-09-22,194.71,194.71,193.08,193.08,-0.8
2021-09-23,192.82,192.82,192.07,192.07,-0.52
2021-09-24,191.91,197.22,191.91,197.22,2.68
2021-09-27,197.68,199.7,197.68,199.7,1.26
2021-09-28,199.66,204.67,199.66,204.67,2.49
2021-09-29,205.48,205.48,203.1,203.1,-0.77
2021-09-30,204.45,204.45,203.0,203.0,-0.05
2021-10-01,203.49,203.49,201.16,201.16,-0.91
2021-10-04,202.43,205.54,202.43,205.54,2.18
2021-10-05,206.46,206.46,204.71,204.71,-0.4
2021-10-06,204.48,205.82,204.48,205.82,0.54
2021-10-07,205.44,205.44,202.0,202.0,-1.86
2021-10-08,201.58,203.26,201.58,203.26,0.62
2021-10-11,204.5,204.5,203.27,203.27,0.0
2021-10-12,204.52,208.23,204.52,208.23,2.44
2021-10-13,208.44,208.44,207.7,207.7,-0.25
2021-10-14,207.44,207.44,201.53,201.53,-2.97
2021-10-15,200.53,200.53,200.05,200.05,-0.73
2021-10-18,199.7,202.32,199.7,202.32,1.13
2021-10-19,201.61,207.86,201.61,207.86,2.74
2021-10-20,208.27,210.71,208.27,210.71,1.37
2021-10-21,211.2,223.73,211.2,223.73,6.18
2021-10-22,224.05,235.9,224.05,235.9,5.44
2021-10-25,232.63,232.63,224.29,224.29,-4.92
2021-10-26,222.82,224.06,222.82,224.06,-0.1
2021-10-27,223.88,226.61,223.88,226.61,1.14
2021-10-28,227.72,231.88,227.72,231.88,2.33
2021-10-29,233.59,244.17,233.59,244.17,5.3
2021-11-01,244.21,248.54,244.21,248.54,1.79
2021-11-02,248.12,250.17,248.12,250.17,0.66
2021-11-03,250.86,250.86,247.93,247.93,-0.9
2021-11-04,244.34,244.34,237.68,237.68,-4.13
2021-11-05,238.19,238.19,233.18,233.18,-1.89
2021-11-08,223.88,232.54,223.88,232.54,-0.27
2021-11-09,231.7,231.7,231.1,231.1,-0.62
2021-11-10,231.39,234.08,231.39,234.08,1.29
2021-11-11,234.89,234.89,233.95,233.95,-0.06
2021-11-12,234.5,234.5,232.39,232.39,-0.67
2021-11-15,231.62,233.22,231.62,233.22,0.36
2021-11-16,233.56,234.88,233.56,234.88,0.71
2021-11-17,234.5,236.21,234.5,236.21,0.57
2021-11-18,236.32,236.32,234.93,234.93,-0.54
2021-11-19,234.42,234.7,234.42,234.7,-0.1
2021-11-22,234.52,238.56,234.52,238.56,1.64
2021-11-23,239.7,243.37,239.7,243.37,2.02
2021-11-24,243.26,245.42,243.26,245.42,0.84
2021-11-25,243.26,245.43,243.26,245.43,0.0
2021-11-26,236.32,263.45,236.32,263.45,7.34
2021-11-29,262.79,262.79,253.52,253.52,-3.77
2021-11-30,252.8,254.26,252.8,254.26,0.29
2021-12-01,252.8,252.8,245.26,245.26,-3.54
2021-12-02,243.26,243.26,235.08,235.08,-4.15
2021-12-03,234.46,234.46,234.14,234.14,-0.4
2021-12-06,235.09,235.09,229.76,229.76,-1.87
2021-12-07,228.75,228.75,217.88,217.88,-5.17
2021-12-08,218.08,218.08,212.52,212.52,-2.46
2021-12-09,212.08,218.58,212.08,218.58,2.85
2021-12-10,218.89,218.89,218.19,218.19,-0.18
2021-12-13,217.85,219.38,217.85,219.38,0.55
2021-12-14,219.74,220.79,219.74,220.79,0.64
2021-12-15,220.93,220.93,218.92,218.92,-0.85
2021-12-16,216.99,218.52,216.99,218.52,-0.18
2021-12-17,218.8,221.2,218.8,221.2,1.23
2021-12-20,221.91,223.04,221.91,223.04,0.83
2021-12-21,221.87,221.87,217.97,217.97,-2.27
2021-12-22,217.16,217.16,215.4,215.4,-1.18
2021-12-23,215.08,215.08,209.06,209.06,-2.94
2021-12-24,208.8,208.8,208.73,208.73,-0.16
2021-12-27,208.73,208.73,205.91,205.91,-1.35
2021-12-28,205.35,205.35,205.15,205.15,-0.37
2021-12-29,205.31,205.31,204.28,204.28,-0.42
2021-12-30,203.44,203.99,203.44,203.99,-0.14
2021-12-31,201.47,201.86,201.47,201.86,-1.04
2022-01-03,201.5,201.5,200.73,201.5,-0.18
2022-01-04,199.75,201.78,199.75,199.75,-0.87
2022-01-05,202.46,208.72,202.46,202.46,1.36
2022-01-06,209.47,209.47,209.47,209.47,3.46
2022-01-07,209.45,209.45,209.45,209.45,-0.01
2022-01-10,210.34,210.34,210.34,210.34,0.42
2022-01-11,211.35,211.35,211.35,211.35,0.48
2022-01-12,208.27,208.27,208.27,208.27,-1.46
2022-01-13,208.31,208.31,208.31,208.31,0.02
2022-01-14,217.0,217.0,217.0,217.0,4.17
2022-01-17,220.24,220.24,220.24,220.24,1.49
2022-01-18,220.25,220.25,220.25,220.25,0.0
2022-01-19,224.21,224.21,224.21,224.21,1.8
2022-01-20,220.24,220.24,220.24,220.24,-1.77
2022-01-21,224.21,224.21,224.21,224.21,1.8
2022-01-24,217.96,217.96,217.96,217.96,-2.79
2022-01-25,220.93,220.93,220.93,220.93,1.36
2022-01-26,222.06,222.06,222.06,222.06,0.51
2022-01-27,223.35,223.35,223.35,223.35,0.58
2022-01-28,226.01,226.01,226.01,226.01,1.19
2022-01-31,226.81,226.81,226.81,226.81,0.35
2022-02-01,224.0,224.0,224.0,224.0,-1.24
2022-02-02,215.2,215.2,215.2,215.2,-3.93
2022-02-03,212.23,212.23,212.23,212.23,-1.38
2022-02-04,217.37,217.37,217.37,217.37,2.42
2022-02-07,220.48,220.48,220.48,220.48,1.43
2022-02-08,220.11,220.11,220.11,220.11,-0.17
2022-02-09,219.27,219.27,219.27,219.27,-0.38
2022-02-10,214.3,214.3,214.3,214.3,-2.27
2022-02-11,221.61,221.61,221.61,221.61,3.41
2022-02-14,228.49,228.49,228.49,228.49,3.1
2022-02-15,227.19,227.19,227.19,227.19,-0.57
2022-02-16,222.06,222.06,222.06,222.06,-2.26
2022-02-17,217.99,217.99,217.99,217.99,-1.83
2022-02-18,221.91,221.91,221.91,221.91,1.8
2022-02-21,224.87,224.87,224.87,224.87,1.33
2022-02-22,224.92,224.92,224.92,224.92,0.02
2022-02-23,224.19,224.19,224.19,224.19,-0.32
2022-02-24,228.09,228.09,228.09,228.09,1.74
2022-02-25,223.94,223.94,223.94,223.94,-1.82
2022-02-28,218.17,218.17,218.17,218.17,-2.58
2022-03-01,220.63,220.63,220.63,220.63,1.13
2022-03-02,224.39,224.39,224.39,224.39,1.7
2022-03-03,221.58,221.58,221.58,221.58,-1.25
2022-03-04,218.08,218.08,218.08,218.08,-1.58
2022-03-07,224.74,224.74,224.74,224.74,3.05
2022-03-08,230.89,230.89,230.89,230.89,2.74
2022-03-09,225.06,225.06,225.06,225.06,-2.53
2022-03-10,216.28,216.28,216.28,216.28,-3.9
2022-03-11,216.24,216.24,216.24,216.24,-0.02
2022-03-14,223.05,223.05,223.05,223.05,3.15
2022-03-15,222.37,222.37,222.37,222.37,-0.3
2022-03-16,218.46,218.46,218.46,218.46,-1.76
2022-03-17,206.59,206.59,206.59,206.59,-5.43
2022-03-18,201.49,201.49,201.49,201.49,-2.47
2022-03-21,201.5,201.5,201.5,201.5,0.0
2022-03-22,218.07,218.07,218.07,218.07,8.22
2022-03-23,214.81,214.81,214.81,214.81,-1.49
2022-03-24,218.31,218.31,218.31,218.31,1.63
2022-03-25,213.89,213.89,213.89,213.89,-2.02
2022-03-28,211.25,211.25,211.25,211.25,-1.23
2022-03-29,207.96,207.96,207.96,207.96,-1.56
2022-03-30,201.03,201.03,201.03,201.03,-3.33
2022-03-31,203.83,203.83,203.83,203.83,1.39
2022-04-01,205.95,205.95,205.95,205.95,1.04
2022-04-04,204.3,204.3,204.3,204.3,-0.8
2022-04-05,200.76,200.76,200.76,200.76,-1.73
2022-04-06,204.13,204.13,204.13,204.13,1.68
2022-04-07,206.65,206.65,206.65,206.65,1.23
2022-04-08,209.63,209.63,209.63,209.63,1.44
2022-04-11,212.81,212.81,212.81,212.81,1.52
2022-04-12,218.48,218.48,218.48,218.48,2.66
2022-04-13,217.17,217.17,217.17,217.17,-0.6
2022-04-14,214.47,214.47,214.47,214.47,-1.24
2022-04-15,216.74,216.74,216.74,216.74,1.06
2022-04-18,216.49,216.49,216.49,216.49,-0.12
2022-04-19,217.11,217.11,217.11,217.11,0.29
2022-04-20,212.01,212.01,212.01,212.01,-2.35
2022-04-21,208.6,208.6,208.6,208.6,-1.61
2022-04-22,213.86,213.86,213.86,213.86,2.52
2022-04-25,220.38,220.38,220.38,220.38,3.05
2022-04-26,219.19,219.19,219.19,219.19,-0.54
2022-04-27,225.88,225.88,225.88,225.88,3.05
2022-04-28,222.62,222.62,222.62,222.62,-1.44
2022-04-29,219.08,219.08,219.08,219.08,-1.59
2022-05-02,229.56,229.56,229.56,229.56,4.78
2022-05-03,232.24,232.24,232.24,232.24,1.17
2022-05-04,228.25,228.25,228.25,228.25,-1.72
2022-05-05,221.04,221.04,221.04,221.04,-3.16
2022-05-06,221.04,221.04,221.04,221.04,0.0
2022-05-09,234.2,234.2,234.2,234.2,5.95
2022-05-10,244.26,244.26,244.26,244.26,4.3
2022-05-11,241.79,241.79,241.79,241.79,-1.01
2022-05-12,241.79,241.79,241.79,241.79,0.0
2022-05-13,242.39,242.39,242.39,242.39,0.25
2022-05-16,238.05,238.05,238.05,238.05,-1.79
2022-05-17,239.68,239.68,239.68,239.68,0.68
2022-05-18,236.45,236.45,236.45,236.45,-1.35
2022-05-19,244.6,244.6,244.6,244.6,3.45
2022-05-20,245.55,245.55,245.55,245.55,0.39
2022-05-23,246.59,246.59,246.59,246.59,0.42
2022-05-24,239.12,239.12,239.12,239.12,-3.03
2022-05-25,238.49,238.49,238.49,238.49,-0.26
2022-05-26,227.08,227.08,227.08,227.08,-4.78
2022-05-27,222.22,222.22,222.22,222.22,-2.14
2022-05-30,220.28,220.28,220.28,220.28,-0.87
2022-05-31,220.51,220.51,220.51,220.51,0.1
2022-06-01,222.37,222.37,222.37,222.37,0.84
2022-06-02,222.55,222.55,222.55,222.55,0.08
2022-06-03,225.17,225.17,225.17,225.17,1.18
2022-06-06,229.19,229.19,229.19,229.19,1.79
2022-06-07,235.24,235.24,235.24,235.24,2.64
2022-06-08,236.76,236.76,236.76,236.76,0.65
2022-06-09,241.88,241.88,241.88,241.88,2.16
2022-06-10,248.73,248.73,248.73,248.73,2.83
2022-06-13,255.26,255.26,255.26,255.26,2.63
2022-06-14,270.18,270.18,270.18,270.18,5.85
2022-06-15,274.22,274.22,274.22,274.22,1.5
2022-06-16,261.29,261.29,261.29,261.29,-4.72
2022-06-17,260.89,260.89,260.89,260.89,-0.15
2022-06-20,261.19,261.19,261.19,261.19,0.11
2022-06-21,261.49,261.49,261.49,261.49,0.11
2022-06-22,276.63,276.63,276.63,276.63,5.79
2022-06-23,284.79,284.79,284.79,284.79,2.95
2022-06-24,289.06,289.06,289.06,289.06,1.5
2022-06-27,281.74,281.74,281.74,281.74,-2.53
2022-06-28,281.34,281.34,281.34,281.34,-0.14
2022-06-29,297.22,297.22,297.22,297.22,5.64
2022-06-30,292.02,292.02,292.02,292.02,-1.75
2022-07-01,290.81,290.81,290.81,290.81,-0.41
2022-07-04,290.31,290.31,290.31,290.31,-0.17
2022-07-05,288.31,288.31,288.31,288.31,-0.69
2022-07-06,297.88,297.88,297.88,297.88,3.32
2022-07-07,300.9,300.9,300.9,300.9,1.01
2022-07-08,286.79,286.79,286.79,286.79,-4.69
2022-07-11,286.91,286.91,286.91,286.91,0.04
2022-07-12,295.93,295.93,295.93,295.93,3.14
2022-07-13,306.75,306.75,306.75,306.75,3.66
2022-07-14,314.97,314.97,314.97,314.97,2.68
2022-07-15,324.6,324.6,324.6,324.6,3.06
2022-07-18,320.31,320.31,320.31,320.31,-1.32
2022-07-19,322.72,322.72,322.72,322.72,0.75
2022-07-20,309.25,309.25,309.25,309.25,-4.17
2022-07-21,295.23,295.23,295.23,295.23,-4.53
2022-07-22,291.4,291.4,291.4,291.4,-1.3
2022-07-25,293.48,293.48,293.48,293.48,0.71
2022-07-26,287.54,287.54,287.54,287.54,-2.02
2022-07-27,295.32,295.32,295.32,295.32,2.71
2022-07-28,280.26,280.26,280.26,280.26,-5.1
2022-07-29,275.16,275.16,275.16,275.16,-1.82
2022-08-01,269.87,269.87,269.87,269.87,-1.92
2022-08-02,271.78,271.78,271.78,271.78,0.71
2022-08-03,281.51,281.51,281.51,281.51,3.58
2022-08-04,273.8,273.8,273.8,273.8,-2.74
2022-08-05,268.77,268.77,268.77,268.77,-1.84
2022-08-08,270.81,270.81,270.81,270.81,0.76
2022-08-09,259.02,259.02,259.02,259.02,-4.35
2022-08-10,264.33,264.33,264.33,264.33,2.05
2022-08-11,247.48,247.48,247.48,247.48,-6.37
2022-08-12,248.75,248.75,248.75,248.75,0.51
2022-08-15,238.83,238.83,238.83,238.83,-3.99
2022-08-16,241.6,241.6,241.6,241.6,1.16
2022-08-17,245.87,245.87,245.87,245.87,1.77
2022-08-18,250.93,250.93,250.93,250.93,2.06
2022-08-19,251.43,251.43,251.43,251.43,0.2
2022-08-22,261.56,261.56,261.56,261.56,4.03
2022-08-23,271.52,271.52,271.52,271.52,3.81
2022-08-24,256.45,256.45,256.45,256.45,-5.55
2022-08-25,251.73,251.73,251.73,251.73,-1.84
2022-08-26,249.48,249.48,249.48,249.48,-0.89
2022-08-29,256.57,256.57,256.57,256.57,2.84
2022-08-30,257.67,257.67,257.67,257.67,0.43
2022-08-31,257.55,257.55,257.55,257.55,-0.05
2022-09-01,259.54,259.54,259.54,259.54,0.77
2022-09-02,256.67,256.67,256.67,256.67,-1.11
2022-09-05,256.67,256.67,256.67,256.67,0.0
2022-09-06,257.07,257.07,257.07,257.07,0.16
2022-09-07,257.67,257.67,257.67,257.67,0.23
2022-09-08,256.67,256.67,256.67,256.67,-0.39
2022-09-09,257.07,257.07,257.07,257.07,0.16
2022-09-12,232.27,232.27,232.27,232.27,-9.65
2022-09-13,256.67,256.67,256.67,256.67,10.51
2022-09-14,232.27,232.27,232.27,232.27,-9.51
2022-09-15,240.17,240.17,240.17,240.17,3.4
2022-09-16,242.17,242.17,242.17,242.17,0.83
2022-09-19,242.17,242.17,242.17,242.17,0.0
2022-09-20,236.32,236.32,236.32,236.32,-2.42
2022-09-21,261.07,261.07,261.07,261.07,10.47
2022-09-22,261.06,261.06,261.06,261.06,0.0
2022-09-23,264.31,264.31,264.31,264.31,1.24
2022-09-26,278.57,278.57,278.57,278.57,5.4
2022-09-27,295.38,295.38,295.38,295.38,6.03
2022-09-28,308.84,308.84,308.84,308.84,4.56
2022-09-29,292.49,292.49,292.49,292.49,-5.29
2022-09-30,306.56,306.56,306.56,306.56,4.81
2022-10-03,307.49,307.49,307.49,307.49,0.3
2022-10-04,282.23,282.23,282.23,282.23,-8.21
2022-10-05,277.75,277.75,277.75,277.75,-1.59
2022-10-06,284.26,284.26,284.26,284.26,2.34
2022-10-07,285.27,285.27,285.27,285.27,0.36
2022-10-10,294.93,294.93,294.93,294.93,3.39
2022-10-11,294.85,294.85,294.85,294.85,-0.03
2022-10-12,294.61,294.61,294.61,294.61,-0.08
2022-10-13,297.25,297.25,297.25,297.25,0.9
2022-10-14,300.1,300.1,300.1,300.1,0.96
2022-10-17,307.39,307.39,307.39,307.39,2.43
2022-10-18,301.14,301.14,301.14,301.14,-2.03
2022-10-19,292.49,292.49,292.49,292.49,-2.87
2022-10-20,295.23,295.23,295.23,295.23,0.94
2022-10-21,292.16,292.16,292.16,292.16,-1.04
2022-10-24,284.24,284.24,284.24,284.24,-2.71
2022-10-25,280.08,280.08,280.08,280.08,-1.46
2022-10-26,276.77,276.77,276.77,276.77,-1.18
2022-10-27,280.77,280.77,280.77,280.77,1.45
2022-10-28,279.51,279.51,279.51,279.51,-0.45
2022-10-31,272.8,272.8,272.8,272.8,-2.4
2022-11-01,272.61,272.61,272.61,272.61,-0.07
2022-11-02,273.21,273.21,273.21,273.21,0.22
2022-11-03,268.75,268.75,268.75,268.75,-1.63
2022-11-04,266.91,266.91,266.91,266.91,-0.68
2022-11-07,256.62,256.62,256.62,256.62,-3.86
2022-11-08,256.62,256.62,256.62,256.62,0.0
2022-11-09,256.9,256.9,256.9,256.9,0.11
2022-11-10,262.37,262.37,262.37,262.37,2.13
2022-11-11,264.41,264.41,264.41,264.41,0.78
2022-11-14,265.69,265.69,265.69,265.69,0.48
2022-11-15,254.05,254.05,254.05,254.05,-4.38
2022-11-16,254.3,254.3,254.3,254.3,0.1
2022-11-17,260.68,260.68,260.68,260.68,2.51
2022-11-18,263.19,263.19,263.19,263.19,0.96
2022-11-21,268.0,268.0,268.0,268.0,1.83
2022-11-22,260.95,260.95,260.95,260.95,-2.63
2022-11-23,261.15,261.15,261.15,261.15,0.08
2022-11-24,256.81,256.81,256.81,256.81,-1.66
2022-11-25,256.78,256.78,256.78,256.78,-0.01
2022-11-28,256.92,256.92,256.92,256.92,0.05
2022-11-29,261.73,261.73,261.73,261.73,1.87
2022-11-30,253.23,253.23,253.23,253.23,-3.25
2022-12-01,252.93,252.93,252.93,252.93,-0.12
2022-12-02,237.18,237.18,237.18,237.18,-6.23
2022-12-05,231.74,231.74,231.74,231.74,-2.29
2022-12-06,243.0,243.0,243.0,243.0,4.86
2022-12-07,245.26,245.26,245.26,245.26,0.93
2022-12-08,242.18,242.18,242.18,242.18,-1.26
2022-12-09,239.82,239.82,239.82,239.82,-0.97
2022-12-12,236.8,236.8,236.8,236.8,-1.26
2022-12-13,244.56,244.56,244.56,244.56,3.28
2022-12-14,241.03,241.03,241.03,241.03,-1.44
2022-12-15,243.3,243.3,243.3,243.3,0.94
2022-12-16,248.4,248.4,248.4,248.4,2.1
2022-12-19,254.14,254.14,254.14,254.14,2.31
2022-12-20,258.38,258.38,258.38,258.38,1.67
2022-12-21,257.33,257.33,257.33,257.33,-0.41
2022-12-22,250.23,250.23,250.23,250.23,-2.76
2022-12-23,251.41,251.41,251.41,251.41,0.47
2022-12-26,252.43,252.43,252.43,252.43,0.41
2022-12-27,252.2,252.2,252.2,252.2,-0.09
2022-12-28,251.49,251.49,251.49,251.49,-0.28
2022-12-29,251.35,251.35,251.35,251.35,-0.06
2022-12-30,250.26,250.26,250.26,250.26,-0.43
2023-01-02,250.46,250.46,250.46,250.46,0.08
2023-01-03,250.25,250.25,250.25,250.25,-0.08
2023-01-04,253.9,253.9,253.9,253.9,1.46
2023-01-05,254.98,254.98,254.98,254.98,0.43
2023-01-06,258.45,258.45,258.45,258.45,1.36
2023-01-09,244.78,244.78,244.78,244.78,-5.29
2023-01-10,247.31,247.31,247.31,247.31,1.03
2023-01-11,247.6,247.6,247.6,247.6,0.12
2023-01-12,243.39,243.39,243.39,243.39,-1.7
2023-01-13,240.32,240.32,240.32,240.32,-1.26
2023-01-16,238.89,238.89,238.89,238.89,-0.6
2023-01-17,238.71,238.71,238.71,238.71,-0.08
2023-01-18,238.65,238.65,238.65,238.65,-0.03
2023-01-19,235.4,235.4,235.4,235.4,-1.36
2023-01-20,242.75,242.75,242.75,242.75,3.12
2023-01-23,242.84,242.84,242.84,242.84,0.04
2023-01-24,240.87,240.87,240.87,240.87,-0.81
2023-01-25,236.65,236.65,236.65,236.65,-1.75
2023-01-26,238.66,238.66,238.66,238.66,0.85
2023-01-27,234.07,234.07,234.07,234.07,-1.92
2023-01-30,228.08,228.08,228.08,228.08,-2.56
2023-01-31,232.09,232.09,232.09,232.09,1.76
2023-02-01,226.89,226.89,226.89,226.89,-2.24
2023-02-02,220.06,220.06,220.06,220.06,-3.01
2023-02-03,214.48,214.48,214.48,214.48,-2.54
2023-02-06,220.84,220.84,220.84,220.84,2.97
2023-02-07,227.67,227.67,227.67,227.67,3.09
2023-02-08,223.3,223.3,223.3,223.3,-1.92
2023-02-09,228.06,228.06,228.06,228.06,2.13
2023-02-10,231.26,231.26,231.26,231.26,1.4
2023-02-13,232.21,232.21,232.21,232.21,0.41
2023-02-14,227.2,227.2,227.2,227.2,-2.16
2023-02-15,222.68,222.68,222.68,222.68,-1.99
2023-02-16,219.44,219.44,219.44,219.44,-1.45
2023-02-17,222.38,222.38,222.38,222.38,1.34
2023-02-20,228.1,228.1,228.1,228.1,2.57
2023-02-21,228.14,228.14,228.14,228.14,0.02
2023-02-22,237.45,237.45,237.45,237.45,4.08
2023-02-23,235.1,235.1,235.1,235.1,-0.99
2023-02-24,229.15,229.15,229.15,229.15,-2.53
2023-02-27,232.54,232.54,232.54,232.54,1.48
2023-02-28,229.17,229.17,229.17,229.17,-1.45
2023-03-01,229.3,229.3,229.3,229.3,0.06
2023-03-02,225.61,225.61,225.61,225.61,-1.61
2023-03-03,223.49,223.49,223.49,223.49,-0.94
2023-03-06,214.46,214.46,214.46,214.46,-4.04
2023-03-07,207.82,207.82,207.82,207.82,-3.1
2023-03-08,214.88,214.88,214.88,214.88,3.4
2023-03-09,215.71,215.71,215.71,215.71,0.39
2023-03-10,219.13,219.13,219.13,219.13,1.59
2023-03-13,224.5,224.5,224.5,224.5,2.45
2023-03-14,224.53,224.53,224.53,224.53,0.02
2023-03-15,234.38,234.38,234.38,234.38,4.39
2023-03-16,243.07,243.07,243.07,243.07,3.71
2023-03-17,238.77,238.77,238.77,238.77,-1.77
2023-03-20,279.65,279.65,279.65,279.65,17.12
2023-03-21,259.1,259.1,259.1,259.1,-7.35
2023-03-22,246.76,246.76,246.76,246.76,-4.76
2023-03-23,243.19,243.19,243.19,243.19,-1.45
2023-03-24,247.38,247.38,247.38,247.38,1.72
2023-03-27,244.86,244.86,244.86,244.86,-1.02
2023-03-28,237.91,237.91,237.91,237.91,-2.84
2023-03-29,237.4,237.4,237.4,237.4,-0.21
2023-03-30,233.46,233.46,233.46,233.46,-1.66
2023-03-31,228.5,228.5,228.5,228.5,-2.12
2023-04-03,221.56,221.56,221.56,221.56,-3.04
2023-04-04,220.62,220.62,220.62,220.62,-0.42
2023-04-05,223.26,223.26,223.26,223.26,1.2
2023-04-06,227.45,227.45,227.45,227.45,1.88
2023-04-07,230.56,230.56,230.56,230.56,1.37
2023-04-10,230.97,230.97,230.97,230.97,0.18
2023-04-11,230.65,230.65,230.65,230.65,-0.14
2023-04-12,224.8,224.8,224.8,224.8,-2.54
2023-04-13,224.82,224.82,224.82,224.82,0.01
2023-04-14,215.06,215.06,215.06,215.06,-4.34
2023-04-17,214.35,214.35,214.35,214.35,-0.33
2023-04-18,214.32,214.32,214.32,214.32,-0.01
2023-04-19,216.94,216.94,216.94,216.94,1.22
2023-04-20,221.97,225.71,221.97,221.97,2.32
2023-04-21,226.31,226.58,226.31,226.31,1.96
2023-04-24,226.72,226.72,225.69,226.72,0.18
2023-04-25,225.45,226.96,225.45,225.45,-0.56
2023-04-26,226.93,227.35,226.93,226.93,0.66
2023-04-27,227.76,227.76,223.76,227.76,0.37
2023-04-28,224.78,224.78,217.61,224.79,-1.31
2023-05-01,216.74,216.74,214.4,216.74,-3.58
2023-05-02,213.38,217.45,213.38,213.38,-1.55
2023-05-03,217.34,219.4,217.34,217.34,1.86
2023-05-04,219.48,224.15,219.48,219.48,0.98
2023-05-05,225.55,225.55,222.15,225.55,2.77
2023-05-08,221.17,222.07,221.17,221.17,-1.94
2023-05-09,222.01,225.46,222.01,222.01,0.38
2023-05-10,222.04,225.47,222.04,225.47,1.56
2023-05-11,222.06,225.5,222.06,222.06,-1.51
2023-05-12,225.5,225.5,222.02,222.02,-0.02
2023-05-15,221.99,225.52,221.99,221.99,-0.01
2023-05-16,221.95,225.53,221.95,221.95,-0.02
2023-05-17,221.91,225.54,221.91,221.91,-0.01
2023-05-18,237.45,237.45,225.82,237.45,7.0
2023-05-19,218.45,218.45,214.27,218.45,-8.0
2023-05-22,215.15,215.15,213.81,215.15,-1.51
2023-05-23,214.13,214.13,212.67,214.13,-0.47
2023-05-24,213.02,213.32,213.02,213.02,-0.52
2023-05-25,213.13,213.13,211.3,213.13,0.05
2023-05-26,211.42,211.42,207.85,211.42,-0.8
2023-05-29,207.39,207.77,207.39,207.39,-1.91
2023-05-30,207.24,207.24,207.23,207.24,-0.07
2023-05-31,206.96,207.9,206.96,206.96,-0.14
2023-06-01,209.05,209.05,207.23,209.05,1.01
2023-06-02,205.18,205.18,204.62,205.18,-1.85
2023-06-05,201.82,201.82,201.0,201.82,-1.64
2023-06-06,199.4,199.4,198.18,199.4,-1.2
2023-06-07,196.58,196.72,196.58,196.58,-1.41
2023-06-08,195.73,195.73,195.01,195.73,-0.43
2023-06-09,194.54,194.54,194.11,194.54,-0.61
2023-06-12,192.9,192.9,192.08,192.9,-0.84
2023-06-13,190.71,190.71,189.9,190.71,-1.14
2023-06-14,188.12,188.12,187.17,188.12,-1.36
2023-06-15,186.99,186.99,184.7,186.99,-0.6
2023-06-16,182.84,183.58,182.84,182.84,-2.22
2023-06-19,182.19,183.52,182.19,182.19,-0.36
2023-06-20,182.12,182.12,181.15,182.12,-0.04
2023-06-21,180.03,180.03,179.13,180.03,-1.15
2023-06-22,177.19,177.19,176.57,177.19,-1.58
2023-06-23,174.41,176.72,174.41,174.41,-1.57
2023-06-26,176.63,177.43,176.63,176.63,1.27
2023-06-27,178.12,178.12,176.93,178.12,0.84
2023-06-28,177.36,178.04,177.36,177.36,-0.43
2023-06-29,178.09,178.98,178.09,178.09,0.41
2023-06-30,179.92,179.92,175.95,179.92,1.03
2023-07-03,173.35,175.16,173.35,173.35,-3.65
2023-07-04,174.39,175.09,174.39,174.39,0.6
2023-07-05,174.22,175.81,174.22,174.22,-0.1
2023-07-06,176.78,179.15,176.78,176.78,1.47
2023-07-07,181.3,181.3,180.19,181.3,2.56
2023-07-10,180.11,181.18,180.11,180.11,-0.66
2023-07-11,180.95,181.34,180.95,180.95,0.47
2023-07-12,181.14,181.14,178.66,181.14,0.11
2023-07-13,175.97,175.97,174.22,175.97,-2.85
2023-07-14,172.11,175.02,172.11,172.11,-2.19
2023-07-17,177.48,177.48,176.15,177.48,3.12
2023-07-18,176.25,176.25,176.25,176.25,-0.69
2023-07-19,175.32,175.32,174.64,175.32,-0.53
